Rank,Player,Profile URL
1,李昌镐,https://www.goratings.org/zh/../../zh/players/18.html
2,曹薰铉,https://www.goratings.org/zh/../../zh/players/149.html
3,小林光一,https://www.goratings.org/zh/../../zh/players/50.html
4,聂卫平,https://www.goratings.org/zh/../../zh/players/124.html
5,林海峰,https://www.goratings.org/zh/../../zh/players/36.html
6,赵治勋,https://www.goratings.org/zh/../../zh/players/98.html
7,王立诚,https://www.goratings.org/zh/../../zh/players/71.html
8,刘昌赫,https://www.goratings.org/zh/../../zh/players/30.html
9,小林觉,https://www.goratings.org/zh/../../zh/players/51.html
10,马晓春,https://www.goratings.org/zh/../../zh/players/11.html
11,武宫正树,https://www.goratings.org/zh/../../zh/players/82.html
12,大竹英雄,https://www.goratings.org/zh/../../zh/players/158.html
13,徐奉洙,https://www.goratings.org/zh/../../zh/players/49.html
14,钱宇平,https://www.goratings.org/zh/../../zh/players/521.html
15,加藤正夫,https://www.goratings.org/zh/../../zh/players/193.html
16,依田纪基,https://www.goratings.org/zh/../../zh/players/90.html
17,片冈聪,https://www.goratings.org/zh/../../zh/players/235.html
18,石田芳夫,https://www.goratings.org/zh/../../zh/players/222.html
19,山城宏,https://www.goratings.org/zh/../../zh/players/223.html
20,羽根泰正,https://www.goratings.org/zh/../../zh/players/288.html
21,淡路修三,https://www.goratings.org/zh/../../zh/players/243.html
22,刘小光,https://www.goratings.org/zh/../../zh/players/25.html
23,张文东,https://www.goratings.org/zh/../../zh/players/110.html
24,俞斌,https://www.goratings.org/zh/../../zh/players/92.html
25,东野弘昭,https://www.goratings.org/zh/../../zh/players/167.html
26,曹大元,https://www.goratings.org/zh/../../zh/players/150.html
27,藤泽秀行,https://www.goratings.org/zh/../../zh/players/293.html
28,苑田勇一,https://www.goratings.org/zh/../../zh/players/270.html
29,周鹤洋,https://www.goratings.org/zh/../../zh/players/135.html
30,王铭琬,https://www.goratings.org/zh/../../zh/players/70.html
31,小松英树,https://www.goratings.org/zh/../../zh/players/52.html
32,今村俊也,https://www.goratings.org/zh/../../zh/players/202.html
33,桥本昌二,https://www.goratings.org/zh/../../zh/players/216.html
34,江铸久,https://www.goratings.org/zh/../../zh/players/205.html
35,芮乃伟,https://www.goratings.org/zh/../../zh/players/115.html
36,石田章,https://www.goratings.org/zh/../../zh/players/319.html
37,柳时熏,https://www.goratings.org/zh/../../zh/players/41.html
38,赵善津,https://www.goratings.org/zh/../../zh/players/95.html
39,本田邦久,https://www.goratings.org/zh/../../zh/players/147.html
40,邵炜刚,https://www.goratings.org/zh/../../zh/players/57.html
41,宫泽吾朗,https://www.goratings.org/zh/../../zh/players/274.html
42,大平修三,https://www.goratings.org/zh/../../zh/players/847.html
43,金承俊,https://www.goratings.org/zh/../../zh/players/201.html
44,梁宰豪,https://www.goratings.org/zh/../../zh/players/39.html
45,常昊,https://www.goratings.org/zh/../../zh/players/155.html
46,张秀英,https://www.goratings.org/zh/../../zh/players/107.html
47,清成哲也,https://www.goratings.org/zh/../../zh/players/289.html
48,尹盛铉,https://www.goratings.org/zh/../../zh/players/101.html
49,上村邦夫,https://www.goratings.org/zh/../../zh/players/835.html
50,崔圭丙,https://www.goratings.org/zh/../../zh/players/162.html
51,森山直棋,https://www.goratings.org/zh/../../zh/players/60.html
52,山田规三生,https://www.goratings.org/zh/../../zh/players/65.html
53,高木祥一,https://www.goratings.org/zh/../../zh/players/279.html
54,小县真树,https://www.goratings.org/zh/../../zh/players/335.html
55,陈嘉锐,https://www.goratings.org/zh/../../zh/players/283.html
56,余平,https://www.goratings.org/zh/../../zh/players/91.html
57,丁铉山,https://www.goratings.org/zh/../../zh/players/690.html
58,李亮,https://www.goratings.org/zh/../../zh/players/3.html
59,华以刚,https://www.goratings.org/zh/../../zh/players/192.html
60,张璇,https://www.goratings.org/zh/../../zh/players/109.html
61,金秀壮,https://www.goratings.org/zh/../../zh/players/195.html
62,高梨圣健,https://www.goratings.org/zh/../../zh/players/872.html
63,彦坂直人,https://www.goratings.org/zh/../../zh/players/88.html
64,阎安,https://www.goratings.org/zh/../../zh/players/394.html
