Rank,Player,Profile URL
1,李昌镐,https://www.goratings.org/zh/../../zh/players/18.html
2,古力,https://www.goratings.org/zh/../../zh/players/179.html
3,李世石,https://www.goratings.org/zh/../../zh/players/5.html
4,孔杰,https://www.goratings.org/zh/../../zh/players/208.html
5,谢赫,https://www.goratings.org/zh/../../zh/players/53.html
6,曹薰铉,https://www.goratings.org/zh/../../zh/players/149.html
7,宋泰坤,https://www.goratings.org/zh/../../zh/players/218.html
8,朴永训,https://www.goratings.org/zh/../../zh/players/125.html
9,常昊,https://www.goratings.org/zh/../../zh/players/155.html
10,胡耀宇,https://www.goratings.org/zh/../../zh/players/184.html
11,刘昌赫,https://www.goratings.org/zh/../../zh/players/30.html
12,王檄,https://www.goratings.org/zh/../../zh/players/76.html
13,赵汉乘,https://www.goratings.org/zh/../../zh/players/99.html
14,睦镇硕,https://www.goratings.org/zh/../../zh/players/121.html
15,王磊,https://www.goratings.org/zh/../../zh/players/69.html
16,周鹤洋,https://www.goratings.org/zh/../../zh/players/135.html
17,山下敬吾,https://www.goratings.org/zh/../../zh/players/64.html
18,崔哲瀚,https://www.goratings.org/zh/../../zh/players/161.html
19,张栩,https://www.goratings.org/zh/../../zh/players/108.html
20,依田纪基,https://www.goratings.org/zh/../../zh/players/90.html
21,俞斌,https://www.goratings.org/zh/../../zh/players/92.html
22,陈耀烨,https://www.goratings.org/zh/../../zh/players/297.html
23,高尾绅路,https://www.goratings.org/zh/../../zh/players/175.html
24,结城聪,https://www.goratings.org/zh/../../zh/players/251.html
25,安祚永,https://www.goratings.org/zh/../../zh/players/144.html
26,赵治勋,https://www.goratings.org/zh/../../zh/players/98.html
27,小林觉,https://www.goratings.org/zh/../../zh/players/51.html
28,朴文垚,https://www.goratings.org/zh/../../zh/players/380.html
29,尹峻相,https://www.goratings.org/zh/../../zh/players/267.html
30,金主镐,https://www.goratings.org/zh/../../zh/players/200.html
31,李喆,https://www.goratings.org/zh/../../zh/players/327.html
32,羽根直树,https://www.goratings.org/zh/../../zh/players/93.html
