Rank,Player,Profile URL
1,李世石,https://www.goratings.org/zh/../../zh/players/5.html
2,古力,https://www.goratings.org/zh/../../zh/players/179.html
3,孔杰,https://www.goratings.org/zh/../../zh/players/208.html
4,李昌镐,https://www.goratings.org/zh/../../zh/players/18.html
5,崔哲瀚,https://www.goratings.org/zh/../../zh/players/161.html
6,姜东润,https://www.goratings.org/zh/../../zh/players/313.html
7,朴永训,https://www.goratings.org/zh/../../zh/players/125.html
8,陈耀烨,https://www.goratings.org/zh/../../zh/players/297.html
9,张栩,https://www.goratings.org/zh/../../zh/players/108.html
10,元晟溱,https://www.goratings.org/zh/../../zh/players/114.html
11,谢赫,https://www.goratings.org/zh/../../zh/players/53.html
12,李喆,https://www.goratings.org/zh/../../zh/players/327.html
13,王檄,https://www.goratings.org/zh/../../zh/players/76.html
14,范廷钰,https://www.goratings.org/zh/../../zh/players/1194.html
15,常昊,https://www.goratings.org/zh/../../zh/players/155.html
16,周鹤洋,https://www.goratings.org/zh/../../zh/players/135.html
17,赵汉乘,https://www.goratings.org/zh/../../zh/players/99.html
18,朴文垚,https://www.goratings.org/zh/../../zh/players/380.html
19,时越,https://www.goratings.org/zh/../../zh/players/449.html
20,邱峻,https://www.goratings.org/zh/../../zh/players/45.html
21,朴廷桓,https://www.goratings.org/zh/../../zh/players/1090.html
22,江维杰,https://www.goratings.org/zh/../../zh/players/964.html
23,芈昱廷,https://www.goratings.org/zh/../../zh/players/1155.html
24,周睿羊,https://www.goratings.org/zh/../../zh/players/381.html
25,柁嘉熹,https://www.goratings.org/zh/../../zh/players/433.html
26,胡耀宇,https://www.goratings.org/zh/../../zh/players/184.html
27,井山裕太,https://www.goratings.org/zh/../../zh/players/601.html
28,许映皓,https://www.goratings.org/zh/../../zh/players/278.html
29,古灵益,https://www.goratings.org/zh/../../zh/players/178.html
30,李映九,https://www.goratings.org/zh/../../zh/players/303.html
31,金志锡,https://www.goratings.org/zh/../../zh/players/862.html
32,刘星,https://www.goratings.org/zh/../../zh/players/24.html
