Rank,Player,Profile URL
1,李昌镐,https://www.goratings.org/zh/../../zh/players/18.html
2,曹薰铉,https://www.goratings.org/zh/../../zh/players/149.html
3,李世石,https://www.goratings.org/zh/../../zh/players/5.html
4,古力,https://www.goratings.org/zh/../../zh/players/179.html
5,刘昌赫,https://www.goratings.org/zh/../../zh/players/30.html
6,谢赫,https://www.goratings.org/zh/../../zh/players/53.html
7,常昊,https://www.goratings.org/zh/../../zh/players/155.html
8,朴永训,https://www.goratings.org/zh/../../zh/players/125.html
9,宋泰坤,https://www.goratings.org/zh/../../zh/players/218.html
10,孔杰,https://www.goratings.org/zh/../../zh/players/208.html
11,王磊,https://www.goratings.org/zh/../../zh/players/69.html
12,睦镇硕,https://www.goratings.org/zh/../../zh/players/121.html
13,胡耀宇,https://www.goratings.org/zh/../../zh/players/184.html
14,俞斌,https://www.goratings.org/zh/../../zh/players/92.html
15,周鹤洋,https://www.goratings.org/zh/../../zh/players/135.html
16,王檄,https://www.goratings.org/zh/../../zh/players/76.html
17,赵汉乘,https://www.goratings.org/zh/../../zh/players/99.html
18,依田纪基,https://www.goratings.org/zh/../../zh/players/90.html
19,赵治勋,https://www.goratings.org/zh/../../zh/players/98.html
20,山下敬吾,https://www.goratings.org/zh/../../zh/players/64.html
21,结城聪,https://www.goratings.org/zh/../../zh/players/251.html
22,黄奕中,https://www.goratings.org/zh/../../zh/players/190.html
23,张栩,https://www.goratings.org/zh/../../zh/players/108.html
24,崔哲瀚,https://www.goratings.org/zh/../../zh/players/161.html
25,小林光一,https://www.goratings.org/zh/../../zh/players/50.html
26,小林觉,https://www.goratings.org/zh/../../zh/players/51.html
27,董彦,https://www.goratings.org/zh/../../zh/players/168.html
28,马晓春,https://www.goratings.org/zh/../../zh/players/11.html
29,羽根直树,https://www.goratings.org/zh/../../zh/players/93.html
30,高尾绅路,https://www.goratings.org/zh/../../zh/players/175.html
31,安祚永,https://www.goratings.org/zh/../../zh/players/144.html
32,刘星,https://www.goratings.org/zh/../../zh/players/24.html
