Match,Distribution Type,Data Type,Parameter Type,Parameter,Finish all rounds,Spearman Round Robin,Spearman Swiss Round,Spearman Double Elimination,Spearman Weighted Round Robin,Spearman Round Robin Knockout,Spearman Ladder Tournament,NDCG Spearman Round Robin,NDCG Spearman Swiss Round,NDCG Spearman Double Elimination,NDCG Spearman Weighted Round Robin,NDCG Spearman Round Robin Knockout,NDCG Spearman Ladder Tournament
StarCraft,,Real Data,rounds,15,False,0.5520053475935828,0.47798796791443854,0.1950133689839572,0.8487700534759358,0.39859625668449206,0.020681818181818183,0.6254994363099771,0.5684027954039783,0.12123832646028983,0.8840686914001346,0.43827785010355574,-0.07779519680474978
StarCraft,,Real Data,rounds,16,False,0.5783756684491979,0.4136430481283423,0.16737967914438504,0.8665173796791444,0.3706818181818183,0.0112566844919786,0.6394742750973577,0.4890909698818765,0.08248397877920845,0.9005261312064596,0.42108661710343853,-0.0802893597250609
StarCraft,,Real Data,rounds,17,False,0.6099799465240643,0.47900401069518705,0.17574866310160422,0.8550735294117645,0.3811430481283422,0.02345588235294119,0.6784295426941526,0.5657783686243971,0.14037861293181442,0.8960419674077904,0.44803414639902805,-0.06855346512435548
StarCraft,,Real Data,rounds,18,False,0.6363368983957219,0.48424465240641723,0.1663770053475936,0.8625868983957217,0.3966443850267381,0.01239973262032086,0.7060695316290672,0.5652377814889005,0.1354232782075983,0.9017847616266081,0.4652813661619405,-0.08538749975319453
StarCraft,,Real Data,rounds,19,False,0.6200467914438503,0.5063636363636365,0.1965441176470588,0.8712834224598929,0.39498663101604264,0.005782085561497324,0.6873156212255922,0.5749204593783162,0.13969968097599522,0.9071213223178691,0.4505180323068017,-0.0972208403612616
StarCraft,,Real Data,rounds,20,False,0.6315106951871658,0.46026737967914444,0.17813502673796794,0.8747727272727274,0.4079679144385026,0.03150401069518716,0.6782424561427449,0.5427705452901539,0.14882839390165928,0.9104907261427752,0.46183944141519734,-0.07180710194737885
StarCraft,,Real Data,rounds,21,False,0.6386363636363636,0.4524999999999999,0.18679144385026736,0.8805213903743316,0.4085828877005347,0.02476604278074866,0.6968305257752124,0.5198019719679552,0.1658762804706853,0.9153240669154245,0.4864473479273875,-0.08702747291352163
StarCraft,,Real Data,rounds,22,False,0.6611296791443851,0.4804211229946525,0.20415106951871645,0.8883823529411766,0.404244652406417,0.03092914438502675,0.7164204003016611,0.5416397929778284,0.16168576584609123,0.9199540807666041,0.4567598720211048,-0.05260491812768515
StarCraft,,Real Data,rounds,23,False,0.6708221925133689,0.4930080213903743,0.1910628342245989,0.889405080213904,0.4129679144385026,0.026991978609625666,0.7311314244531709,0.5463633967866461,0.16121681202802265,0.9190156778863539,0.4707483776127792,-0.07487409197959999
StarCraft,,Real Data,rounds,24,False,0.6754144385026738,0.46325534759358283,0.1937633689839572,0.8977673796791443,0.4258422459893049,0.02270721925133691,0.7349977674474562,0.5366883733051722,0.1513000709617478,0.9268219110216794,0.48337292085157335,-0.06450868924456354
StarCraft,,Real Data,rounds,25,False,0.6970922459893051,0.4672994652406417,0.19276737967914437,0.9056216577540107,0.41963235294117646,0.03342914438502675,0.7449206214684793,0.5369383793892598,0.1504405359472338,0.9312061791347456,0.47629513171493215,-0.0743689254354209
