Rank,Player,Profile URL
1,申真谞,https://www.goratings.org/zh/../../zh/players/1313.html
2,朴廷桓,https://www.goratings.org/zh/../../zh/players/1090.html
3,柯洁,https://www.goratings.org/zh/../../zh/players/1195.html
4,芈昱廷,https://www.goratings.org/zh/../../zh/players/1155.html
5,辜梓豪,https://www.goratings.org/zh/../../zh/players/1253.html
6,杨鼎新,https://www.goratings.org/zh/../../zh/players/1193.html
7,连笑,https://www.goratings.org/zh/../../zh/players/1082.html
8,范廷钰,https://www.goratings.org/zh/../../zh/players/1194.html
9,谢尔豪,https://www.goratings.org/zh/../../zh/players/1276.html
10,江维杰,https://www.goratings.org/zh/../../zh/players/964.html
11,许嘉阳,https://www.goratings.org/zh/../../zh/players/1399.html
12,柁嘉熹,https://www.goratings.org/zh/../../zh/players/433.html
13,范蕴若,https://www.goratings.org/zh/../../zh/players/1207.html
14,陈耀烨,https://www.goratings.org/zh/../../zh/players/297.html
15,金志锡,https://www.goratings.org/zh/../../zh/players/862.html
16,丁浩,https://www.goratings.org/zh/../../zh/players/1511.html
17,申旻埈,https://www.goratings.org/zh/../../zh/players/1314.html
18,时越,https://www.goratings.org/zh/../../zh/players/449.html
19,谢科,https://www.goratings.org/zh/../../zh/players/1507.html
20,李东勋,https://www.goratings.org/zh/../../zh/players/1259.html
21,卞相壹,https://www.goratings.org/zh/../../zh/players/1290.html
22,廖元赫,https://www.goratings.org/zh/../../zh/players/1427.html
23,童梦成,https://www.goratings.org/zh/../../zh/players/1250.html
24,李钦诚,https://www.goratings.org/zh/../../zh/players/1282.html
25,党毅飞,https://www.goratings.org/zh/../../zh/players/1135.html
26,王檄,https://www.goratings.org/zh/../../zh/players/76.html
27,李轩豪,https://www.goratings.org/zh/../../zh/players/1175.html
28,赵晨宇,https://www.goratings.org/zh/../../zh/players/1363.html
29,一力辽,https://www.goratings.org/zh/../../zh/players/1231.html
30,陶欣然,https://www.goratings.org/zh/../../zh/players/1101.html
31,李维清,https://www.goratings.org/zh/../../zh/players/1423.html
32,彭立尧,https://www.goratings.org/zh/../../zh/players/993.html
