Match,Distribution Type,Data Type,Parameter Type,Parameter,Finish all rounds,Spearman Round Robin,Spearman Swiss Round,Spearman Double Elimination,Spearman Weighted Round Robin,Spearman Round Robin Knockout,Spearman Ladder Tournament,NDCG Spearman Round Robin,NDCG Spearman Swiss Round,NDCG Spearman Double Elimination,NDCG Spearman Weighted Round Robin,NDCG Spearman Round Robin Knockout,NDCG Spearman Ladder Tournament
StarCraft,Normal,Simulation Data,rounds,15,False,0.9258021390374331,0.9274732620320856,0.45788770053475936,0.9692513368983957,0.8669786096256684,-0.039438502673796894,0.9486985603793789,0.9520262853359525,0.5670039981449165,0.979253708153744,0.9019185352056203,-0.021939275714622397
StarCraft,Normal,Simulation Data,rounds,16,False,0.9334893048128342,0.8843582887700535,0.48429144385026734,0.9776069518716578,0.8495989304812834,-0.03676470588235303,0.9561260126958413,0.9243759582000312,0.5933860547348067,0.9853825133812925,0.8986696087621021,0.02916280754539502
StarCraft,Normal,Simulation Data,rounds,17,False,0.9532085561497327,0.9278074866310161,0.25267379679144386,0.9822860962566845,0.8519385026737968,-0.019385026737967825,0.9693778131383386,0.95395784910285,0.41333137583670176,0.9883924772133094,0.8959227360103299,0.04699801269076165
StarCraft,Normal,Simulation Data,rounds,18,False,0.954879679144385,0.8953877005347594,0.4652406417112299,0.9836229946524064,0.8104946524064172,-0.02673796791443861,0.9716071847666978,0.9254990356207086,0.5739116845018449,0.9894746522637877,0.8572145394144174,0.03201734845635107
StarCraft,Normal,Simulation Data,rounds,19,False,0.9588903743315508,0.9485294117647058,0.3245320855614974,0.983957219251337,0.9338235294117647,-0.04177807486631013,0.9735694452678666,0.9655334484047859,0.46706712975057363,0.9898499803324106,0.9564430932980386,-0.015907505330697402
StarCraft,Normal,Simulation Data,rounds,20,False,0.9629010695187166,0.8352272727272727,0.464572192513369,0.983957219251337,0.874331550802139,-0.044451871657753994,0.9760714910057403,0.8807634148034473,0.5628247401574902,0.9898499803324106,0.8932794026376559,-0.02765354703568912
StarCraft,Normal,Simulation Data,rounds,21,False,0.9699197860962567,0.9027406417112299,0.40808823529411764,0.9829545454545454,0.8863636363636364,-0.03241978609625673,0.9801538741422562,0.9315039493663478,0.548635765290058,0.9889245853519163,0.9164828036368354,0.033344571018838254
StarCraft,Normal,Simulation Data,rounds,22,False,0.963903743315508,0.9084224598930482,0.47660427807486627,0.9856283422459893,0.8318850267379679,-0.043449197860962574,0.9764411796490003,0.937613839171067,0.5942702806646472,0.9905871326789527,0.8785763625137718,-0.013563655244371198
StarCraft,Normal,Simulation Data,rounds,23,False,0.9545454545454546,0.9251336898395722,0.3348930481283422,0.9842914438502673,0.8843582887700535,-0.013703208556149704,0.9707208694559379,0.9477477159646835,0.4834435041811149,0.9896039415271262,0.9163853531433229,0.052855158235165955
StarCraft,Normal,Simulation Data,rounds,24,False,0.9532085561497327,0.9164438502673797,0.23462566844919786,0.9859625668449198,0.8318850267379679,-0.03542780748663099,0.9696027734928115,0.9456445111273113,0.39872106617668823,0.9905405619213499,0.8864509444872846,0.03714443626907693
StarCraft,Normal,Simulation Data,rounds,25,False,0.9441844919786097,0.9281417112299465,0.4334893048128342,0.9862967914438503,0.8826871657754011,-0.03542780748663099,0.9633224268141495,0.9520080844245438,0.5449445645341078,0.9907725680657835,0.9062136183945546,-0.007655659986529395
StarCraft,Normal,Simulation Data,rounds,26,False,0.946524064171123,0.9114304812834224,0.4274732620320856,0.9849598930481284,0.7804144385026738,-0.011029411764705843,0.9644277092814982,0.935131861083846,0.557709606945612,0.9899241308171506,0.8368522909477324,0.012632831897657404
StarCraft,Normal,Simulation Data,rounds,27,False,0.9505347593582888,0.9441844919786097,0.3385695187165776,0.9856283422459893,0.911096256684492,-0.017379679144384985,0.9667567842676772,0.9628917336874665,0.4974093421121645,0.9905021208325471,0.9337584328050951,0.0059009533030941475
StarCraft,Normal,Simulation Data,rounds,28,False,0.9505347593582888,0.8241978609625669,0.3622994652406417,0.982620320855615,0.7810828877005348,-0.03609625668449201,0.9677992914941503,0.8863445777905584,0.4977121255792821,0.9886311415063771,0.8487002923030816,0.0004870231214916254
StarCraft,Normal,Simulation Data,rounds,29,False,0.9582219251336899,0.8228609625668449,0.383355614973262,0.9829545454545454,0.9418449197860963,-0.022058823529411686,0.9726629114048566,0.8667711826424329,0.508839062226317,0.988816688836553,0.9584109013862827,0.0004785731913780067
StarCraft,Normal,Simulation Data,rounds,30,False,0.9709224598930482,0.8993983957219251,0.3846925133689839,0.9832887700534759,0.9087566844919786,-0.018382352941176405,0.9809749094825336,0.9292206829485882,0.5304628476040871,0.9893535122319933,0.9384027511191891,0.04636337062784368
StarCraft,Normal,Simulation Data,rounds,31,False,0.9712566844919787,0.9328208556149733,0.3559491978609626,0.9856283422459893,0.8549465240641712,-0.047125668449197855,0.9810239915540484,0.9560529619610232,0.4883174235894354,0.9907030814868852,0.9002098636203948,0.02388432398829221
StarCraft,Normal,Simulation Data,rounds,32,False,0.9756016042780749,0.9037433155080214,0.3312165775401069,0.9856283422459893,0.928475935828877,-0.039438502673796894,0.9840687248815416,0.9348094098440868,0.47996061925977196,0.9907761760500657,0.9507249401945338,0.028203335311994593
StarCraft,Zipf,Simulation Data,rounds,1,False,0.6798128342245989,0.3656417112299465,0.43048128342245995,0.5932486631016043,0.6186497326203209,0.06517379679144386,0.7566391969299595,0.3511671368945781,0.47444943838336606,0.6662599559434726,0.6367853347793916,0.10002006230186944
StarCraft,Zipf,Simulation Data,rounds,2,False,0.5935828877005347,0.5304144385026738,0.4114304812834224,0.6811497326203209,0.7540106951871658,0.018716577540106916,0.6018255406512998,0.6773897552739828,0.47506264114797403,0.7241744178917322,0.8096330965791274,0.02213276119358054
